891,385,241,158
808,398,306,140
858,389,252,147
816,391,293,143
787,373,276,151
797,377,251,142
743,367,271,154
712,356,255,158
694,365,249,145
710,357,256,160
672,379,299,149
773,390,244,147
756,379,322,151
839,368,261,155
696,380,403,144
705,411,422,138
802,420,252,168
496,493,415,155
370,540,464,122
409,497,356,155
161,435,475,176
148,429,460,161
185,412,483,129
468,350,351,166
649,324,270,175
718,325,320,180
717,446,370,86
786,379,365,197
745,522,424,98
870,468,314,195
695,633,411,83
641,603,431,139
605,631,438,131
550,673,423,101
542,611,412,166
856,559,206,180
853,530,154,188
628,557,241,127
662,448,337,172
840,421,214,164
608,421,434,142
892,380,173,175
952,352,248,183
1059,325,248,189
1087,325,252,187
1081,365,247,161
1064,408,267,150
1102,396,356,187
1141,417,222,164
1020,426,335,177
962,462,170,172
935,494,132,157
895,516,170,161
847,523,224,175
760,548,420,138
709,539,371,137
679,508,402,158
782,483,246,176
718,465,287,180
649,464,361,155
806,430,253,140
584,458,458,92
858,311,326,184
831,365,378,124
996,311,257,182
755,406,453,118
1030,384,310,151
1052,411,313,148
1031,444,338,138
944,528,195,99
811,566,117,154
866,566,183,119
804,580,87,145
789,556,179,159
790,589,132,114
1006,486,122,156
1289,427,80,110
1299,336,240,151
1335,284,409,163
1379,239,297,197
1128,295,467,134
1147,263,392,154
1047,265,421,151
998,317,432,119
966,301,435,156
948,333,380,149
877,359,305,159
672,391,421,158
772,413,332,142
729,396,367,154
612,443,393,123
675,413,313,165
625,498,410,93
713,521,375,74
718,550,130,114
764,568,278,90
805,588,312,94
894,623,112,115
951,611,251,108
989,622,227,108
1071,608,204,106
1125,584,123,117
1149,509,248,168
1173,547,105,111
1223,467,240,157
1186,507,98,121
1137,440,327,142
1110,460,447,117
1175,386,353,176
1076,464,363,85
1046,367,434,160
1018,379,413,148
1104,332,271,176
1045,326,310,191
928,373,402,145
915,395,396,129
1005,354,264,180
794,420,423,129
782,416,404,136
779,430,381,129
681,414,430,154
679,439,400,134
643,455,430,122
744,416,305,159
534,476,441,109
523,471,424,110
626,423,324,156
477,458,443,132
665,421,279,175
545,487,426,118
718,431,265,179
562,533,421,94
556,549,423,92
681,487,283,177
465,570,436,140
406,642,460,91
390,612,440,130
481,584,314,165
235,599,475,155
226,585,380,147
203,510,296,187
55,472,334,192
5,438,284,191
30,411,181,168
0,392,172,179
2,394,161,172
0,404,129,166
2,413,124,164
0,416,142,170
0,417,172,179
1,420,262,182
4,419,333,200
214,439,303,176
154,436,494,192
316,516,396,129
703,355,147,279
676,463,255,173
625,531,465,122
