853,841,52,82
865,855,50,77
869,855,53,80
869,853,59,80
872,878,65,64
873,848,76,82
873,844,79,84
856,839,79,85
842,841,78,83
785,841,82,83
705,852,83,118
575,818,102,86
494,797,102,85
487,816,83,74
548,735,89,92
524,717,86,89
475,734,84,95
481,721,81,116
495,702,90,90
549,854,79,59
488,712,107,74
490,687,109,99
514,687,100,93
523,680,96,105
539,683,85,119
546,680,93,96
541,683,99,91
530,689,95,114
483,663,101,97
436,658,105,93
478,775,117,85
501,648,100,92
560,624,103,93
580,772,62,57
582,653,93,82
595,637,104,92
600,652,74,177
644,597,64,137
611,815,128,59
597,678,101,73
596,709,114,123
800,607,103,74
942,614,105,94
945,617,136,94
939,623,134,93
922,634,130,93
914,639,120,90
934,644,112,94
944,651,114,93
965,659,117,93
960,661,133,92
959,656,134,90
969,647,123,68
985,639,135,90
970,635,138,85
997,629,107,53
999,615,145,91
1041,599,104,65
1041,589,177,86
1012,574,84,59
893,568,151,80
1042,582,164,75
1017,589,155,72
863,525,111,114
768,668,104,94
759,668,92,91
769,644,241,26
869,585,188,85
765,665,94,89
775,664,102,89
781,668,96,93
838,627,139,56
958,546,53,72
908,541,104,123
800,665,94,86
813,647,104,99
831,650,94,92
851,638,103,96
880,638,95,99
887,644,96,95
902,666,96,96
877,674,93,98
880,682,96,98
747,629,214,127
740,591,159,38
734,612,172,64
786,598,189,89
1011,656,94,97
819,589,102,70
745,593,178,70
706,600,180,72
654,610,197,71
649,616,194,73
710,565,143,108
648,639,140,63
632,639,171,68
633,637,185,68
611,645,187,78
579,659,197,74
596,675,194,65
621,679,196,72
594,664,157,71
618,639,171,71
658,618,143,74
677,604,146,72
646,605,157,72
648,619,164,77
636,635,169,73
630,638,134,75
803,648,120,76
802,651,164,77
736,632,163,76
786,613,113,77
796,599,149,81
789,571,136,78
812,507,106,73
822,475,129,71
831,457,119,75
836,472,130,74
835,521,125,75
836,555,115,79
839,566,115,79
846,569,107,77
858,556,123,77
846,533,124,79
838,525,108,78
819,529,118,81
800,541,103,80
791,549,103,80
803,557,102,77
817,555,101,77
838,549,98,73
841,545,99,76
816,532,95,74
791,524,99,74
744,531,95,72
716,559,96,73
688,592,96,71
651,596,98,73
675,598,98,73
679,586,94,73
683,578,96,76
707,572,97,80
732,568,81,83
763,579,88,78
807,599,91,78
845,618,96,76
895,630,84,73
903,627,87,72
899,616,82,70
887,607,87,72
861,598,84,67
834,594,86,70
804,592,91,75
779,591,99,77
747,588,87,79
717,583,94,81
683,576,98,82
666,562,104,82
682,591,96,84
685,615,81,82
693,655,80,81
698,672,80,78
713,674,88,77
707,663,84,73
690,650,88,79
663,640,92,79
643,626,101,81
626,607,95,78
619,586,94,76
625,579,92,76
618,580,94,74
637,583,93,73
628,591,103,76
632,612,96,75
648,623,102,72
652,631,99,74
636,629,90,75
641,635,103,79
654,640,105,75
679,643,104,74
676,633,109,76
686,605,110,78
692,593,118,80
692,591,117,74
684,601,125,80
698,602,122,78
706,599,125,81
697,599,125,84
678,597,113,76
678,597,114,77
673,601,104,77
688,602,109,79
715,611,111,80
710,626,106,77
700,647,109,79
693,657,110,77
677,664,110,76
661,672,113,78
639,663,99,83
618,648,106,81
585,628,103,79
565,626,106,80
545,636,117,78
523,645,120,79
526,637,108,75
507,622,108,75
490,602,94,82
459,613,103,80
441,629,73,91
425,632,85,88
415,633,87,64
