456,240,95,183
446,263,91,124
341,272,109,105
302,259,105,116
368,249,104,84
365,256,95,109
364,259,109,101
376,263,108,113
380,268,107,94
393,263,106,94
386,255,95,135
384,270,102,113
383,273,101,101
390,267,112,74
397,261,112,91
425,250,110,107
439,185,103,82
350,141,107,75
366,132,107,70
381,152,111,72
435,203,113,72
490,253,115,72
500,280,117,73
510,300,124,77
527,310,120,98
500,311,116,110
476,311,126,103
458,291,131,110
453,279,135,105
448,273,139,97
448,261,144,95
444,275,139,96
441,293,138,84
454,302,137,108
449,319,135,99
453,338,136,85
467,343,137,108
478,335,134,104
484,323,129,88
480,308,120,98
452,289,131,101
445,253,124,117
435,254,134,99
411,220,131,97
436,216,130,102
466,238,130,82
473,260,125,85
503,279,94,83
471,318,116,91
518,337,114,88
630,335,109,88
643,331,113,117
624,322,110,83
591,289,108,96
584,264,107,99
596,277,104,87
590,288,116,93
608,300,114,89
609,317,124,87
629,329,122,88
628,340,132,84
639,348,121,86
646,346,117,88
646,340,123,96
733,325,44,100
687,325,102,118
639,327,142,94
711,306,71,99
624,296,126,101
576,279,137,98
492,277,137,96
479,265,135,91
475,228,139,91
484,214,136,103
563,234,130,95
590,247,132,84
624,233,120,107
614,282,165,72
658,322,99,119
723,318,150,62
691,294,161,70
981,380,30,81
941,300,58,41
935,233,85,114
948,380,35,76
941,295,67,102
1060,459,59,73
1093,475,57,92
1082,457,62,114
1114,507,51,101
1105,467,80,117
1100,563,42,68
1122,463,82,94
1130,560,46,61
1127,459,70,82
1127,459,70,82
1119,468,48,66
1074,361,61,64
1084,328,133,54
1124,394,36,67
1111,305,70,79
1156,404,38,56
1167,317,78,97
1186,330,119,100
1203,329,114,144
1229,351,140,139
1226,360,142,140
1175,363,173,359
1175,549,152,340
1126,320,176,533
1097,416,157,381
1081,465,155,333
1058,267,165,454
1061,293,160,463
1126,449,154,319
1137,241,139,173
1161,472,146,205
1218,512,151,353
1171,331,149,258
1210,580,151,321
1225,620,159,344
1207,429,141,158
1219,466,138,137
1238,480,140,134
1233,487,92,220
1250,566,78,170
1189,415,126,163
1158,381,89,210
1169,549,148,246
1174,540,148,334
1152,487,153,375
1143,314,159,438
1157,390,159,483
1163,334,134,235
1216,588,151,263
1210,406,140,144
1223,458,104,218
1261,660,145,245
1232,467,103,147
1209,435,140,140
1204,603,149,218
1146,559,147,346
1119,343,145,179
1138,532,146,264
1139,538,150,350
1134,461,162,434
1143,370,158,406
1210,597,158,307
1211,383,141,193
1261,546,157,304
1260,383,144,182
1262,551,157,289
1230,381,157,415
1230,545,154,321
1188,441,155,382
1132,472,153,309
1071,422,147,340
1020,413,153,330
1031,428,151,317
1033,409,149,343
1055,226,148,234
1139,474,150,288
1156,418,164,444
1180,540,152,330
1197,358,172,528
1243,512,163,303
1241,483,153,418
1239,564,153,332
1229,531,150,359
1197,323,141,212
1194,544,149,274
1214,562,154,358
1197,393,143,197
1225,639,147,230
1242,579,158,409
1246,409,139,235
1267,596,150,336
1262,560,150,330
1225,403,162,439
1194,289,158,444
1164,478,151,309
1118,320,166,473
1120,465,153,322
1125,466,150,317
1141,400,165,427
1201,304,153,345
1243,535,151,335
1209,324,146,262
1226,513,156,382
1182,325,144,170
1185,551,147,212
1124,533,150,347
1013,557,144,324
985,549,150,328
999,291,134,215
1015,510,147,270
929,302,143,237
942,560,146,275
917,562,155,346
853,386,146,194
844,366,147,176
906,573,147,243
934,582,151,350
996,592,155,285
946,531,149,346
968,505,152,326
1026,459,146,334
1020,448,147,335
1023,461,147,328
980,472,154,317
960,485,158,334
915,506,152,332
840,526,155,338
825,548,154,335
798,544,156,345
810,551,158,334
870,572,157,335
935,558,164,351
934,545,158,338
896,513,176,332
890,480,171,354
913,506,190,363
923,538,189,293
928,532,182,350
913,561,188,351
958,580,194,366
1041,592,197,374
1063,597,203,365
1091,549,83,112
1004,363,138,131
1058,342,139,133
1086,334,137,134
1090,340,137,133
1060,363,136,137
1041,371,136,131
1214,482,88,101
1270,506,54,76
1165,384,134,115
1122,362,140,134
1130,355,139,135
1136,351,139,133
1075,339,143,138
1046,329,138,136
1081,334,142,132
1107,323,144,136
1138,316,143,135
1173,301,143,135
1150,284,143,136
1163,287,138,133
1165,292,138,130
1168,314,141,137
1193,331,144,137
1204,363,140,132
1221,365,140,133
1205,347,142,135
1184,318,139,132
1173,302,142,139
1193,292,143,138
1233,283,144,135
1220,273,142,137
1211,271,143,137
1212,261,143,138
1196,233,135,135
1176,200,144,133
1166,190,144,137
1163,200,146,133
1172,237,143,136
1224,293,147,141
1244,335,145,137
1230,353,146,137
1211,353,141,135
1166,320,141,132
1106,262,137,131
1071,230,135,130
1048,203,139,133
1048,179,139,131
1041,176,137,134
1055,195,142,141
1091,241,137,134
1144,282,144,132
1164,304,143,138
1183,315,145,138
1162,324,143,134
1177,325,138,133
1177,302,140,129
1151,285,142,136
1139,265,139,131
1133,255,137,137
1120,250,138,134
1105,241,143,138
1116,242,140,134
1121,250,141,132
1146,260,140,133
1156,267,140,132
1174,273,142,134
1182,276,141,132
1156,258,143,134
1153,254,138,136
1153,260,141,133
1166,283,143,138
1199,317,138,133
1208,327,142,134
1211,337,141,133
1191,333,140,133
1174,324,142,136
1174,327,139,133
1180,330,138,131
1179,329,139,131
1168,327,140,132
1171,329,139,133
1168,331,140,131
1178,338,141,130
1197,348,141,137
1196,353,141,133
1194,353,138,132
1179,347,141,135
1170,347,139,133
1167,349,139,132
1170,353,138,130
1165,361,143,129
1168,367,140,131
1173,378,138,129
1166,383,139,129
1160,386,139,128
1162,390,142,130
1166,397,139,129
1170,404,137,128
1169,406,138,129
1168,409,139,129
1172,415,137,129
1172,419,139,131
