1016,866,292,50
1152,648,153,154
1188,749,107,89
1180,744,67,208
1117,645,133,132
1158,714,153,87
1170,750,136,93
1145,753,120,227
1157,746,153,69
1099,674,143,238
1134,743,164,169
1058,826,132,111
931,998,124,80
1168,826,50,155
1166,768,100,213
1036,723,68,272
1169,642,141,164
901,751,255,218
795,888,370,191
1114,733,158,119
1216,748,97,66
1201,747,99,73
1057,755,88,126
1108,986,47,69
1095,990,59,89
1047,977,111,102
1143,761,133,101
1094,974,191,35
1042,982,128,98
1108,754,144,165
1204,751,109,59
1195,746,121,63
1186,673,62,103
1149,742,165,66
1178,667,112,150
1033,889,117,105
1033,889,117,105
1181,664,49,104
1199,673,109,134
1213,750,41,190
1231,753,21,192
1117,923,125,54
1127,937,149,141
1103,880,185,197
809,737,206,245
682,627,224,249
783,733,136,299
751,753,217,147
937,656,136,178
847,828,88,215
1038,845,163,235
696,534,219,193
682,628,227,256
735,624,226,164
578,778,413,250
703,774,163,140
912,650,208,84
892,704,114,63
1092,719,48,89
1131,605,63,180
955,565,230,106
944,582,213,163
941,595,211,118
935,600,183,275
935,599,192,308
900,695,267,200
893,691,156,103
929,567,194,86
1093,794,67,104
1047,808,99,212
1038,681,200,231
944,525,237,137
1071,814,78,185
1010,697,117,98
924,638,226,110
1046,764,142,85
929,615,199,175
912,541,229,112
1008,699,119,106
887,703,224,89
904,781,79,204
921,718,304,308
884,692,231,208
897,693,188,181
1088,794,232,237
1055,802,252,226
1059,828,65,213
852,646,194,118
745,719,268,160
722,708,314,179
696,689,251,183
718,724,206,147
875,720,79,223
889,704,63,98
872,797,52,71
872,804,56,95
835,929,45,86
817,976,23,94
781,994,22,86
685,934,89,141
838,841,143,156
1095,678,132,90
1099,677,132,89
1100,677,128,87
1102,677,125,89
1103,676,126,89
1099,677,125,87
1092,676,136,91
1141,672,95,96
1149,673,78,92
1138,675,92,89
1111,674,117,91
1094,681,135,84
1032,899,249,23
990,865,67,214
1096,673,133,91
1088,682,146,100
1165,675,69,92
1089,634,143,131
1071,616,159,145
1050,587,168,157
1012,539,148,171
1077,671,158,100
1089,676,137,91
1090,676,139,92
1090,678,139,87
1091,675,136,87
1092,677,137,90
1093,678,136,88
1090,677,139,87
1116,906,121,54
973,763,70,308
1101,663,136,103
1047,601,186,166
1064,595,166,173
1054,613,177,158
1062,662,170,110
1050,651,182,121
1083,661,153,116
1108,674,121,96
1109,675,121,94
1106,675,121,94
1070,671,158,97
1083,668,147,99
1088,675,144,91
1087,674,144,90
1112,676,118,90
1124,669,110,106
1122,782,112,170
1021,878,59,202
1073,740,58,307
1057,570,156,170
1169,749,144,61
1025,811,146,168
1102,764,60,188
1178,853,35,147
1036,837,78,240
1053,614,186,145
1049,616,160,138
1058,622,145,131
813,575,496,232
818,553,398,268
1150,745,153,210
805,585,220,236
638,663,47,242
814,620,76,320
722,762,303,273
869,722,262,221
494,756,180,158
486,766,188,150
825,689,132,389
829,676,132,113
865,708,290,298
851,758,316,319
609,785,238,193
484,766,185,147
835,773,112,156
1075,682,56,250
1100,678,127,87
1102,675,130,90
1102,678,126,87
1099,673,129,89
1095,672,136,95
1039,866,99,60
1039,893,45,177
928,835,162,244
1094,673,92,163
1126,683,169,124
902,853,196,218
884,855,217,225
903,860,198,218
914,835,201,245
911,855,231,225
957,860,270,217
901,861,169,217
861,843,231,237
908,866,183,213
1098,668,133,100
1093,678,140,88
1099,676,135,90
1101,679,130,88
1103,676,130,89
1103,675,128,90
1105,677,126,88
