1086,336,148,203
1088,365,89,126
1010,468,82,105
1010,458,169,131
984,436,114,152
976,446,116,145
986,463,175,135
1052,450,195,148
1069,432,183,153
1061,476,161,143
1107,489,155,176
1098,535,137,145
1107,502,164,160
1107,488,153,153
1153,481,152,161
1167,481,142,141
1165,535,156,107
1133,538,223,115
1164,516,180,143
1114,536,125,113
1208,556,161,123
1186,523,99,148
1123,583,166,106
1243,510,143,163
1195,527,191,153
1180,580,155,139
1212,653,101,162
1166,674,116,144
1178,658,108,139
1217,635,86,152
1118,676,66,86
1226,670,82,123
1217,654,90,132
1087,643,166,98
1180,617,78,105
1237,622,86,144
1153,631,174,145
1138,612,164,42
1227,584,98,120
1228,578,104,163
1199,563,129,184
1113,577,94,113
1120,575,214,160
1096,562,106,67
1104,576,213,145
1092,560,146,152
1121,563,164,146
1328,325,109,94
1340,292,78,67
1369,301,99,47
1350,285,41,55
1424,275,50,41
1476,250,54,34
1440,211,74,44
1363,204,67,90
1384,208,60,56
1388,197,61,58
1380,176,100,57
1395,163,55,56
1471,185,62,41
1402,193,50,60
1387,201,94,56
1387,191,66,58
1390,185,67,59
1401,182,61,50
1397,170,143,56
1389,140,120,52
1389,177,64,33
1422,161,39,48
1355,221,64,36
1391,189,60,57
1388,192,67,58
1404,181,51,59
1409,174,49,53
1421,171,39,54
1420,188,37,47
1422,201,109,58
1397,196,64,73
1387,227,76,36
1394,228,64,54
1412,220,46,59
1392,222,62,54
1394,217,130,53
1390,248,157,26
1423,212,36,50
1420,211,10,23
1445,202,10,11
1443,200,10,12
1436,195,11,15
1437,184,10,10
1418,164,15,10
1428,138,26,32
1387,82,50,21
1429,102,55,64
1408,92,164,103
1344,394,390,23
1347,580,108,38
1354,624,79,120
1293,551,68,67
1266,536,90,189
1078,558,74,107
1074,545,56,89
1086,571,111,176
1098,593,54,72
1131,582,105,187
1140,569,69,78
1149,521,141,151
1321,463,115,148
1408,414,59,59
1408,414,59,59
1482,336,87,92
1478,295,46,75
1471,270,114,138
1470,274,95,94
1285,391,92,119
1423,302,88,123
1405,314,65,80
1377,309,91,197
1376,277,91,90
1373,235,65,60
1321,378,65,24
1265,301,85,84
1375,167,77,97
1385,195,87,101
1389,222,77,69
1252,262,83,132
1406,203,102,102
1431,187,98,98
1424,189,90,106
1435,204,100,94
1483,261,94,90
1554,300,94,128
1550,304,83,112
1539,295,79,104
1516,276,88,107
1505,237,92,80
1456,214,96,125
1462,200,62,85
1454,259,106,148
1504,499,83,96
1420,348,120,121
1402,428,91,54
1416,394,101,150
1471,561,95,175
1428,383,68,157
1415,366,92,102
1412,357,88,96
1423,347,84,99
1422,340,48,145
1378,294,32,219
1350,275,115,124
1319,340,111,117
1316,217,93,110
1318,292,141,146
1326,317,144,170
1366,248,85,223
1281,324,51,103
1295,241,169,134
1339,376,115,145
1300,410,204,193
1806,127,43,128
1806,127,43,128
1901,114,19,139
1903,184,17,10
1910,182,10,37
1910,173,10,70
1910,245,10,23
1900,250,20,18
1901,234,19,46
1897,242,23,16
1889,229,30,32
1901,194,19,24
1909,207,10,21
1910,224,10,26
1901,254,18,19
1910,254,10,46
1908,262,12,50
1909,318,11,24
1874,289,45,28
1906,270,14,51
1910,325,10,32
1906,296,14,37
1891,283,29,60
1893,248,27,124
1902,350,18,81
1908,319,12,33
1910,328,10,14
1901,306,19,53
1901,306,19,53
1895,324,25,71
1897,382,23,44
1900,384,20,60
1910,446,10,18
1902,434,18,24
1907,396,12,81
1900,453,20,36
1905,460,14,71
1910,460,10,70
1910,460,10,70
1910,468,10,28
1896,506,23,15
1888,488,32,10
1898,479,21,30
1910,432,10,22
1894,405,26,18
1903,391,17,31
1906,378,14,48
1909,388,11,55
1909,370,10,44
1908,390,12,16
1907,381,13,11
1898,366,21,29
1898,386,22,13
1905,366,13,32
1890,355,29,19
1910,316,10,18
1898,299,22,32
1896,281,24,31
1910,257,10,64
1879,270,41,34
1907,252,13,35
1910,277,10,21
1910,294,10,22
1879,294,39,46
1909,240,11,58
1910,208,10,41
1875,188,44,28
1899,116,21,71
1904,132,16,67
1910,147,10,59
1908,142,11,51
1910,127,10,31
1910,98,10,14
1910,75,10,10
1910,83,10,16
1909,79,10,16
1910,82,10,31
1910,72,10,22
1903,74,16,41
1902,120,17,33
1904,151,16,40
1899,154,21,42
1909,199,11,19
1879,201,39,40
1879,201,39,40
1904,207,16,102
1906,248,12,43
1910,293,10,27
1910,306,10,21
1910,306,10,21
1910,306,10,21
1910,287,10,10
1910,304,10,11
1908,282,12,17
1910,265,10,10
1908,254,12,38
1910,237,10,31
1908,247,12,22
1906,234,13,22
1910,231,10,18
1908,221,11,21
1901,197,18,59
1893,181,26,35
1895,184,25,33
1898,180,21,36
1894,191,25,33
1910,167,10,87
1907,140,12,18
1909,158,11,23
1907,190,13,15
1907,176,13,51
1907,233,13,26
1910,237,10,46
1910,274,10,34
1910,268,10,39
1906,246,13,59
1910,277,10,61
1882,336,36,28
1882,315,35,27
1909,260,11,88
1906,343,14,29
1900,353,19,27
1899,342,20,30
1902,320,18,57
1894,340,26,10
1907,311,12,50
1905,370,15,21
1868,336,42,28
1902,322,16,35
1909,384,11,10
1907,395,13,17
1905,383,15,34
1909,409,11,30
1899,380,21,24
1905,405,14,10
1901,417,19,20
1910,408,10,37
1910,378,10,52
1907,376,11,59
1889,384,31,31
1910,400,10,47
1909,399,11,66
1909,399,11,66
1907,388,13,31
1910,410,10,26
1909,422,11,37
1910,414,10,36
1910,447,10,25
1906,421,13,21
1910,402,10,19
1910,428,10,10
1910,438,10,10
1906,422,14,20
1910,415,10,21
1910,407,10,10
1909,405,11,29
1910,387,10,10
1910,373,10,17
1885,350,28,29
1885,350,28,29
1910,321,10,32
1909,314,11,21
1901,294,19,47
1900,289,20,29
1898,294,21,22
1908,342,12,11
1910,328,10,24
1897,319,22,22
1905,287,15,31
1892,260,27,35
1908,226,12,65
1904,271,16,33
1908,277,12,36
1906,254,14,64
1899,322,21,31
1894,341,26,31
1850,306,70,98
1893,171,27,290
1874,216,46,156
1897,204,17,123
