641,675,118,91
609,576,62,64
587,562,33,40
588,540,32,38
590,538,32,46
591,541,35,47
591,543,35,45
594,543,34,43
600,534,32,45
604,530,32,39
606,524,34,46
611,532,45,38
614,538,61,17
620,542,49,45
624,541,45,41
626,517,37,90
631,520,40,68
631,514,42,74
631,514,42,74
660,504,47,69
645,506,51,82
680,513,105,55
654,519,49,78
674,510,28,77
699,518,17,69
676,517,29,64
673,525,34,60
677,540,32,61
675,522,35,65
776,528,10,52
777,531,24,31
777,535,26,34
776,537,25,31
775,537,25,40
776,536,25,36
775,534,39,38
772,534,28,35
774,533,26,33
766,534,33,35
761,538,40,35
687,556,28,50
669,522,45,80
684,543,29,42
686,547,28,37
685,547,41,44
687,543,29,48
684,551,31,46
685,543,30,34
680,551,59,44
695,543,88,35
695,542,37,35
716,497,37,58
619,508,34,41
678,530,34,58
717,493,30,79
613,473,34,71
720,532,21,34
726,540,32,38
727,545,31,35
731,553,30,37
732,559,28,33
734,563,28,36
737,552,28,51
738,556,27,49
697,553,64,44
736,562,33,38
737,561,33,33
691,551,28,34
688,551,25,42
684,545,24,46
679,543,26,48
676,539,26,45
713,548,14,42
713,548,14,42
727,547,30,30
725,544,18,29
722,539,30,31
684,531,20,27
708,546,38,50
710,553,35,38
750,554,56,45
743,544,60,51
704,557,32,32
705,556,30,28
703,554,28,32
703,553,27,28
704,552,72,37
700,552,33,49
704,549,25,32
705,538,25,38
704,536,26,33
669,535,51,35
590,521,61,28
656,533,46,40
595,447,64,31
601,447,59,36
600,449,58,36
619,447,40,36
614,445,44,39
616,451,42,36
616,459,41,39
611,463,43,33
678,552,39,12
703,555,21,27
737,558,31,54
741,570,52,55
741,570,52,55
689,565,41,33
748,549,44,55
664,567,93,62
745,558,50,51
749,553,47,50
760,572,46,37
731,578,48,43
731,571,47,49
715,561,61,47
742,561,37,40
753,553,23,39
762,543,44,23
752,548,25,29
751,554,25,26
808,528,13,26
768,550,26,31
819,526,26,31
761,534,27,57
832,528,30,37
827,572,34,49
820,573,27,32
823,575,23,27
824,573,23,31
801,564,45,34
800,570,45,24
775,559,67,29
818,550,32,32
795,573,17,24
801,581,19,26
822,570,38,29
822,569,37,32
821,563,51,13
823,552,34,34
824,540,22,30
802,529,85,18
878,503,36,52
936,508,29,28
938,511,27,28
940,513,25,29
942,514,24,29
944,510,24,29
894,504,31,49
903,500,41,41
939,492,28,29
942,487,28,31
921,488,37,36
905,503,33,31
949,482,28,30
959,478,21,32
948,478,25,45
963,477,22,28
964,471,20,31
968,465,20,27
946,479,29,40
928,468,74,37
943,461,45,27
949,466,35,36
951,471,34,28
959,453,24,41
960,462,27,49
956,467,35,49
949,471,47,49
944,473,59,50
951,476,61,48
941,473,69,45
970,477,38,45
967,469,44,45
972,464,31,41
971,460,26,43
973,451,39,48
969,440,41,43
972,431,28,27
966,429,32,27
929,421,20,24
926,423,32,58
907,447,12,60
929,437,32,43
928,424,51,32
921,412,72,35
832,483,39,34
917,409,17,39
894,379,60,79
894,379,60,79
913,407,16,74
930,421,40,24
924,437,59,22
863,503,20,26
816,511,24,26
826,518,16,26
828,518,53,27
905,488,33,45
917,488,29,38
848,492,61,37
920,463,66,50
851,502,70,32
924,470,51,13
884,488,37,39
969,436,19,30
918,483,19,24
885,469,31,28
881,453,56,37
972,410,23,39
919,461,27,36
919,461,27,36
897,492,56,27
830,559,91,34
901,487,51,29
881,461,64,61
907,476,61,29
893,457,51,43
900,447,47,36
907,439,42,42
