1009,599,53,67
996,593,59,71
986,587,60,71
974,584,59,72
951,579,60,71
914,572,61,74
873,564,57,70
802,541,60,73
765,519,61,73
723,497,62,73
714,487,60,71
771,490,57,67
815,510,58,73
850,531,58,66
893,561,59,71
910,572,58,73
941,579,59,57
964,583,59,73
975,586,61,69
985,581,63,71
1024,558,60,62
1034,530,61,66
1071,518,61,73
1091,524,61,53
1052,542,63,54
1066,554,62,45
1059,563,62,46
1024,556,62,47
1021,550,60,52
977,546,60,54
944,561,60,71
917,609,62,74
899,651,61,66
867,682,60,60
817,700,63,76
797,709,61,76
723,710,61,75
660,702,63,77
660,680,63,75
698,655,60,71
729,602,63,73
829,558,60,71
892,527,61,72
928,519,60,69
992,532,60,73
1016,557,61,64
982,598,61,72
928,634,61,75
897,662,61,59
858,680,63,75
824,691,63,53
792,694,64,77
770,679,62,72
749,668,63,67
708,648,64,75
703,631,61,75
724,606,60,54
774,588,62,58
802,582,62,70
843,582,59,72
976,598,43,70
1002,609,60,45
1021,626,62,48
1023,641,63,74
1021,662,62,73
991,677,61,74
935,704,63,76
886,718,62,77
821,718,62,77
766,714,64,72
747,700,63,75
744,670,64,76
759,639,63,74
782,622,61,74
831,601,62,70
897,584,61,57
964,573,61,72
983,575,59,61
965,575,61,47
931,576,62,49
869,593,63,46
880,607,62,56
876,622,61,58
859,632,61,56
847,641,63,48
862,643,62,73
883,648,60,54
819,644,61,48
763,646,60,48
711,639,61,50
677,599,65,77
641,566,63,77
575,556,64,76
540,548,65,76
642,522,62,73
715,525,61,75
796,547,62,74
860,580,62,74
900,613,61,72
923,633,62,75
918,649,63,74
898,656,63,52
892,647,64,47
851,641,60,45
827,636,65,47
843,622,62,66
854,596,62,69
871,576,61,67
914,556,61,73
1020,555,59,70
1087,576,60,75
1137,611,60,74
1161,636,61,70
1166,642,64,73
1162,661,64,73
1128,676,62,74
1057,686,63,76
932,689,60,75
815,690,58,76
744,697,62,74
619,712,63,78
531,715,65,79
473,704,68,56
381,677,69,81
279,646,71,76
219,631,75,73
133,608,78,88
5,573,84,83
130,406,53,276
137,769,173,48
137,724,66,54
168,702,76,71
185,668,84,121
271,738,66,70
341,829,34,81
431,880,45,107
567,890,43,47
663,901,27,70
756,826,19,39
745,879,45,28
741,915,106,59
601,981,186,96
557,809,150,107
841,881,76,197
622,947,120,133
885,697,82,107
693,844,61,118
864,848,50,91
737,945,43,27
736,955,67,21
736,955,67,21
709,974,97,23
752,868,112,100
543,873,93,156
489,988,120,87
432,933,129,141
413,866,10,203
431,857,35,95
474,810,95,87
314,1010,52,48
289,1010,148,69
521,949,70,129
517,962,68,111
588,993,78,79
677,997,77,78
730,999,158,81
699,1016,68,55
